Opening port
Port open
Debug on
Debug on
Compiled: Apr  3 2015, 14:43:17,
sampRate: 250 sampFreq: 250 sampIntUSec: 4000
MinCumCuts: 6 MinMinorDisplacements (M): 2 NumSecondsDisplacementLifetime (N): 8

Not logging to SD card
Logging to serial
Sample,I,Q,SumI,SumQ,CompI,CompQ,IsCut,CurrCuts,RunCuts,Disp,Conf
1963,22,21,32004,32612,6,5,0,0,5,0,0
1964,20,17,32024,32629,4,1,0,0,5,0,0
1965,19,21,32043,32650,3,5,0,0,5,0,0
1966,20,24,32063,32674,4,8,0,0,5,0,0
1967,22,20,32085,32694,6,4,0,0,5,0,0
1968,20,20,32105,32714,4,4,0,0,5,0,0
1969,19,22,32124,32736,3,6,0,0,5,0,0
1970,20,21,32144,32757,4,5,0,0,5,0,0
1971,24,20,32168,32777,8,4,0,0,5,0,0
1972,21,21,32189,32798,5,5,0,0,5,0,0
1973,19,21,32208,32819,3,5,0,0,5,0,0
1974,21,22,32229,32841,5,6,0,0,5,0,0
1975,24,21,32253,32862,8,5,0,0,5,0,0
1976,21,22,32274,32884,5,6,0,0,5,0,0
1977,17,22,32291,32906,1,6,0,0,5,0,0
1978,20,21,32311,32927,4,5,0,0,5,0,0
1979,25,21,32336,32948,9,5,0,0,5,0,0
1980,21,22,32357,32970,5,6,0,0,5,0,0
1981,17,21,32374,32991,1,5,0,0,5,0,0
1982,21,21,32395,33012,5,5,0,0,5,0,0
1983,26,21,32421,33033,10,5,0,0,5,0,0
1984,21,22,32442,33055,5,6,0,0,5,0,0
1985,16,21,32458,33076,0,5,0,0,5,0,0
1986,21,20,32479,33096,5,4,0,0,5,0,0
1987,25,21,32504,33117,9,5,0,0,5,0,0
1988,20,23,32524,33140,4,7,0,0,5,0,0
1989,17,21,32541,33161,1,5,0,0,5,0,0
1990,21,20,32562,33181,5,4,0,0,5,0,0
1991,24,21,32586,33202,8,5,0,0,5,0,0
1992,20,23,32606,33225,4,7,0,0,5,0,0
1993,19,21,32625,33246,3,5,0,0,5,0,0
1994,21,19,32646,33265,5,3,0,0,5,0,0
1995,21,21,32667,33286,5,5,0,0,5,0,0
1996,20,24,32687,33310,4,8,0,0,5,0,0
1997,21,21,32708,33331,5,5,0,0,5,0,0
1998,21,18,32729,33349,5,2,0,0,5,0,0
1999,20,21,32749,33370,4,5,0,0,5,0,0
2000,20,24,32769,33394,4,8,0,0,5,0,0
2001,21,21,32790,33415,5,5,0,0,5,0,0
2002,20,18,32810,33433,4,2,0,0,5,0,0
2003,20,21,32830,33454,4,5,0,0,5,0,0
2004,20,25,32850,33479,4,9,0,0,5,0,0
2005,21,21,32871,33500,5,5,0,0,5,0,0
2006,20,17,32891,33517,4,1,0,0,5,0,0
2007,20,21,32911,33538,4,5,0,0,5,0,0
2008,20,25,32931,33563,4,9,0,0,5,0,0
2009,22,21,32953,33584,6,5,0,0,5,0,0
2010,21,17,32974,33601,5,1,0,0,5,0,0
2011,20,21,32994,33622,4,5,0,0,5,0,0
2012,21,26,33015,33648,5,10,0,0,5,0,0
2013,22,21,33037,33669,6,5,0,0,5,0,0
2014,21,17,33058,33686,5,1,0,0,5,0,0
2015,19,21,33077,33707,3,5,0,0,5,0,0
2016,20,24,33097,33731,4,8,0,0,5,0,0
2017,23,20,33120,33751,7,4,0,0,5,0,0
2018,21,19,33141,33770,5,3,0,0,5,0,0
2019,19,21,33160,33791,3,5,0,0,5,0,0
2020,21,22,33181,33813,5,6,0,0,5,0,0
2021,23,20,33204,33833,7,4,0,0,5,0,0
2022,21,21,33225,33854,5,5,0,0,5,0,0
2023,18,21,33243,33875,2,5,0,0,5,0,0
2024,20,21,33263,33896,4,5,0,0,5,0,0
2025,24,21,33287,33917,8,5,0,0,5,0,0
2026,21,22,33308,33939,5,6,0,0,5,0,0
2027,16,21,33324,33960,0,5,0,0,5,0,0
2028,20,21,33344,33981,4,5,0,0,5,0,0
2029,24,21,33368,34002,8,5,0,0,5,0,0
2030,20,22,33388,34024,4,6,0,0,5,0,0
2031,16,21,33404,34045,0,5,0,0,5,0,0
2032,20,21,33424,34066,4,5,0,0,5,0,0
2033,25,21,33449,34087,9,5,0,0,5,0,0
2034,20,22,33469,34109,4,6,0,0,5,0,0
2035,16,21,33485,34130,0,5,0,0,5,0,0
2036,20,20,33505,34150,4,4,0,0,5,0,0
2037,25,21,33530,34171,9,5,0,0,5,0,0
2038,20,22,33550,34193,4,6,0,0,5,0,0
2039,16,21,33566,34214,0,5,0,0,5,0,0
2040,20,20,33586,34234,4,4,0,0,5,0,0
2041,25,21,33611,34255,9,5,0,0,5,0,0
2042,20,23,33631,34278,4,7,0,0,5,0,0
2043,17,21,33648,34299,1,5,0,0,5,0,0
2044,21,19,33669,34318,5,3,0,0,5,0,0
2045,22,21,33691,34339,6,5,0,0,5,0,0
2046,19,24,33710,34363,3,8,0,0,5,0,0
2047,20,21,33730,34384,4,5,0,0,5,0,0
2048,21,18,33751,34402,5,2,0,0,5,0,0
2049,21,21,33772,34423,5,5,0,0,5,0,0
2050,20,24,33792,34447,4,8,0,0,5,0,0
2051,20,21,33812,34468,4,5,0,0,5,0,0
2052,20,17,33832,34485,4,1,0,0,5,0,0
2053,20,20,33852,34505,4,4,0,0,5,0,0
2054,20,25,33872,34530,4,9,0,0,5,0,0
2055,21,21,33893,34551,5,5,0,0,5,0,0
2056,20,17,33913,34568,4,1,0,0,5,0,0
2057,20,21,33933,34589,4,5,0,0,5,0,0
2058,20,25,33953,34614,4,9,0,0,5,0,0
2059,21,21,33974,34635,5,5,0,0,5,0,0
2060,20,16,33994,34651,4,0,0,0,5,0,0
2061,19,20,34013,34671,3,4,0,0,5,0,0
2062,20,26,34033,34697,4,10,0,0,5,0,0
2063,22,21,34055,34718,6,5,0,0,5,0,0
2064,20,16,34075,34734,4,0,0,0,5,0,0
2065,19,21,34094,34755,3,5,0,0,5,0,0
2066,20,25,34114,34780,4,9,0,0,5,0,0
2067,22,20,34136,34800,6,4,0,0,5,0,0
2068,20,17,34156,34817,4,1,0,0,5,0,0
2069,19,21,34175,34838,3,5,0,0,5,0,0
2070,20,23,34195,34861,4,7,0,0,5,0,0
2071,23,20,34218,34881,7,4,0,0,5,0,0
2072,21,20,34239,34901,5,4,0,0,5,0,0
2073,17,21,34256,34922,1,5,0,0,5,0,0
2074,20,21,34276,34943,4,5,0,0,5,0,0
2075,23,20,34299,34963,7,4,0,0,5,0,0
2076,20,21,34319,34984,4,5,0,0,5,0,0
2077,18,21,34337,35005,2,5,0,0,5,0,0
2078,20,21,34357,35026,4,5,0,0,5,0,0
2079,24,21,34381,35047,8,5,0,0,5,0,0
2080,21,22,34402,35069,5,6,0,0,5,0,0
2081,16,21,34418,35090,0,5,0,0,5,0,0
2082,20,20,34438,35110,4,4,0,0,5,0,0
2083,24,21,34462,35131,8,5,0,0,5,0,0
2084,20,21,34482,35152,4,5,0,0,5,0,0
2085,16,20,34498,35172,0,4,0,0,5,0,0
2086,20,20,34518,35192,4,4,0,0,5,0,0
2087,24,20,34542,35212,8,4,0,0,5,0,0
2088,20,22,34562,35234,4,6,0,0,5,0,0
2089,16,21,34578,35255,0,5,0,0,5,0,0
2090,20,19,34598,35274,4,3,0,0,5,0,0
2091,24,20,34622,35294,8,4,0,0,5,0,0
2092,20,23,34642,35317,4,7,0,0,5,0,0
2093,17,21,34659,35338,1,5,0,0,5,0,0
2094,20,19,34679,35357,4,3,0,0,5,0,0
2095,23,21,34702,35378,7,5,0,0,5,0,0
2096,20,22,34722,35400,4,6,0,0,5,0,0
2097,19,20,34741,35420,3,4,0,0,5,0,0
2098,21,19,34762,35439,5,3,0,0,5,0,0
2099,20,20,34782,35459,4,4,0,0,5,0,0
2100,19,24,34801,35483,3,8,0,0,5,0,0
2101,21,21,34822,35504,5,5,0,0,5,0,0
2102,20,18,34842,35522,4,2,0,0,5,0,0
2103,20,21,34862,35543,4,5,0,0,5,0,0
2104,20,24,34882,35567,4,8,0,0,5,0,0
2105,20,21,34902,35588,4,5,0,0,5,0,0
2106,20,17,34922,35605,4,1,0,0,5,0,0
2107,20,20,34942,35625,4,4,0,0,5,0,0
2108,20,25,34962,35650,4,9,0,0,5,0,0
2109,21,21,34983,35671,5,5,0,0,5,0,0
2110,20,17,35003,35688,4,1,0,0,5,0,0
2111,19,21,35022,35709,3,5,0,0,5,0,0
2112,20,25,35042,35734,4,9,0,0,5,0,0
2113,21,21,35063,35755,5,5,0,0,5,0,0
2114,20,16,35083,35771,4,0,0,0,5,0,0
2115,19,20,35102,35791,3,4,0,0,5,0,0
2116,20,25,35122,35816,4,9,0,0,5,0,0
2117,22,20,35144,35836,6,4,0,0,5,0,0
2118,20,17,35164,35853,4,1,0,0,5,0,0
2119,18,21,35182,35874,2,5,0,0,5,0,0
2120,20,23,35202,35897,4,7,0,0,5,0,0
2121,22,20,35224,35917,6,4,0,0,5,0,0
2122,20,19,35244,35936,4,3,0,0,5,0,0
2123,19,21,35263,35957,3,5,0,0,5,0,0
2124,20,21,35283,35978,4,5,0,0,5,0,0
2125,23,20,35306,35998,7,4,0,0,5,0,0
2126,21,21,35327,36019,5,5,0,0,5,0,0
2127,17,21,35344,36040,1,5,0,0,5,0,0
2128,20,20,35364,36060,4,4,0,0,5,0,0
2129,24,20,35388,36080,8,4,0,0,5,0,0
2130,20,21,35408,36101,4,5,0,0,5,0,0
2131,16,20,35424,36121,0,4,0,0,5,0,0
2132,20,20,35444,36141,4,4,0,0,5,0,0
2133,25,20,35469,36161,9,4,0,0,5,0,0
2134,20,21,35489,36182,4,5,0,0,5,0,0
2135,15,20,35504,36202,-1,4,0,0,5,0,0
2136,20,20,35524,36222,4,4,0,0,5,0,0
2137,25,20,35549,36242,9,4,0,0,5,0,0
2138,20,22,35569,36264,4,6,0,0,5,0,0
2139,15,21,35584,36285,-1,5,0,0,5,0,0
2140,20,19,35604,36304,4,3,0,0,5,0,0
2141,25,20,35629,36324,9,4,0,0,5,0,0
2142,20,22,35649,36346,4,6,0,0,5,0,0
2143,16,20,35665,36366,0,4,0,0,5,0,0
2144,20,19,35685,36385,4,3,0,0,5,0,0
2145,24,20,35709,36405,8,4,0,0,5,0,0
2146,20,23,35729,36428,4,7,0,0,5,0,0
2147,18,21,35747,36449,2,5,0,0,5,0,0
2148,21,18,35768,36467,5,2,0,0,5,0,0
2149,21,20,35789,36487,5,4,0,0,5,0,0
2150,19,22,35808,36509,3,6,0,0,5,0,0
2151,19,20,35827,36529,3,4,0,0,5,0,0
2152,20,17,35847,36546,4,1,0,0,5,0,0
2153,20,19,35867,36565,4,3,0,0,5,0,0
2154,19,24,35886,36589,3,8,0,0,5,0,0
2155,20,20,35906,36609,4,4,0,0,5,0,0
2156,20,16,35926,36625,4,0,0,0,5,0,0
2157,20,20,35946,36645,4,4,0,0,5,0,0
2158,20,25,35966,36670,4,9,0,0,5,0,0
2159,20,20,35986,36690,4,4,0,0,5,0,0
2160,20,16,36006,36706,4,0,0,0,5,0,0
2161,20,20,36026,36726,4,4,0,0,5,0,0
2162,20,25,36046,36751,4,9,0,0,5,0,0
2163,21,20,36067,36771,5,3,0,0,5,0,0
2164,20,16,36087,36787,4,0,0,0,5,0,0
2165,19,20,36106,36807,3,3,0,0,5,0,0
2166,20,25,36126,36832,4,8,0,0,5,0,0
2167,21,20,36147,36852,5,3,0,0,5,0,0
2168,20,16,36167,36868,4,-1,0,0,5,0,0
2169,19,20,36186,36888,3,3,0,0,5,0,0
2170,20,24,36206,36912,4,7,0,0,5,0,0
2171,21,20,36227,36932,5,3,0,0,5,0,0
2172,20,18,36247,36950,4,1,0,0,5,0,0
2173,18,21,36265,36971,2,4,0,0,5,0,0
2174,19,21,36284,36992,3,4,0,0,5,0,0
2175,22,19,36306,37011,6,2,0,0,5,0,0
2176,20,20,36326,37031,4,3,0,0,5,0,0
2177,18,20,36344,37051,2,3,0,0,5,0,0
2178,20,21,36364,37072,4,4,0,0,5,0,0
2179,23,20,36387,37092,7,3,0,0,5,0,0
2180,20,20,36407,37112,4,3,0,0,5,0,0
2181,16,20,36423,37132,0,3,0,0,5,0,0
2182,19,20,36442,37152,3,3,0,0,5,0,0
2183,24,20,36466,37172,8,3,0,0,5,0,0
2184,20,21,36486,37193,4,4,0,0,5,0,0
2185,16,20,36502,37213,0,3,0,0,5,0,0
2186,20,20,36522,37233,4,3,0,0,5,0,0
2187,24,20,36546,37253,8,3,0,0,5,0,0
2188,20,21,36566,37274,4,4,0,0,5,0,0
2189,16,20,36582,37294,0,3,0,0,5,0,0
2190,20,20,36602,37314,4,3,0,0,5,0,0
2191,24,20,36626,37334,8,3,0,0,5,0,0
2192,20,22,36646,37356,4,5,0,0,5,0,0
2193,16,21,36662,37377,0,4,0,0,5,0,0
2194,20,19,36682,37396,4,2,0,0,5,0,0
2195,23,20,36705,37416,7,3,0,0,5,0,0
2196,19,22,36724,37438,3,5,0,0,5,0,0
2197,17,20,36741,37458,1,3,0,0,5,0,0
2198,20,19,36761,37477,4,2,0,0,5,0,0
2199,21,20,36782,37497,5,3,0,0,5,0,0
2200,19,23,36801,37520,3,6,0,0,5,0,0
2201,20,21,36821,37541,4,4,0,0,5,0,0
2202,20,18,36841,37559,4,1,0,0,5,0,0
2203,20,20,36861,37579,4,3,0,0,5,0,0
2204,20,23,36881,37602,4,6,0,0,5,0,0
2205,20,20,36901,37622,4,3,0,0,5,0,0
2206,20,17,36921,37639,4,0,0,0,5,0,0
2207,19,20,36940,37659,3,3,0,0,5,0,0
2208,19,25,36959,37684,3,8,0,0,5,0,0
2209,21,21,36980,37705,5,4,0,0,5,0,0
2210,20,17,37000,37722,4,0,0,0,5,0,0
2211,19,21,37019,37743,3,4,0,0,5,0,0
2212,20,24,37039,37767,4,7,0,0,5,0,0
2213,21,20,37060,37787,5,3,0,0,5,0,0
2214,20,16,37080,37803,4,-1,0,0,5,0,0
2215,19,20,37099,37823,3,3,0,0,5,0,0
2216,20,25,37119,37848,4,8,0,0,5,0,0
2217,21,20,37140,37868,5,3,0,0,5,0,0
2218,20,16,37160,37884,4,-1,0,0,5,0,0
2219,18,20,37178,37904,2,3,0,0,5,0,0
2220,19,24,37197,37928,3,7,0,0,5,0,0
2221,22,20,37219,37948,6,3,0,0,5,0,0
2222,20,17,37239,37965,4,0,0,0,5,0,0
2223,18,20,37257,37985,2,3,0,0,5,0,0
2224,20,22,37277,38007,4,5,0,0,5,0,0
2225,22,19,37299,38026,6,2,0,0,5,0,0
2226,20,20,37319,38046,4,3,0,0,5,0,0
2227,17,21,37336,38067,1,4,0,0,5,0,0
2228,19,20,37355,38087,3,3,0,0,5,0,0
2229,24,20,37379,38107,8,3,0,0,5,0,0
2230,20,20,37399,38127,4,3,0,0,5,0,0
2231,15,20,37414,38147,-1,3,0,0,5,0,0
2232,19,20,37433,38167,3,3,0,0,5,0,0
2233,23,20,37456,38187,7,3,0,0,5,0,0
2234,19,21,37475,38208,3,4,0,0,5,0,0
2235,16,20,37491,38228,0,3,0,0,5,0,0
2236,19,20,37510,38248,3,3,0,0,5,0,0
2237,24,20,37534,38268,8,3,0,0,5,0,0
2238,20,22,37554,38290,4,5,0,0,5,0,0
2239,15,21,37569,38311,-1,4,0,0,5,0,0
2240,19,19,37588,38330,3,2,0,0,5,0,0
2241,24,20,37612,38350,8,3,0,0,5,0,0
2242,19,21,37631,38371,3,4,0,0,5,0,0
2243,15,20,37646,38391,-1,3,0,0,5,0,0
2244,19,19,37665,38410,3,2,0,0,5,0,0
2245,24,20,37689,38430,8,3,0,0,5,0,0
2246,19,22,37708,38452,3,5,0,0,5,0,0
2247,16,20,37724,38472,0,3,0,0,5,0,0
2248,20,18,37744,38490,4,1,0,0,5,0,0
2249,22,20,37766,38510,6,3,0,0,5,0,0
2250,19,22,37785,38532,3,5,0,0,5,0,0
2251,18,20,37803,38552,2,3,0,0,5,0,0
2252,20,18,37823,38570,4,1,0,0,5,0,0
2253,20,20,37843,38590,4,3,0,0,5,0,0
2254,19,23,37862,38613,3,6,0,0,5,0,0
2255,19,20,37881,38633,3,3,0,0,5,0,0
2256,19,16,37900,38649,3,-1,0,0,5,0,0
2257,19,19,37919,38668,3,2,0,0,5,0,0
2258,19,24,37938,38692,3,7,0,0,5,0,0
2259,20,20,37958,38712,4,3,0,0,5,0,0
2260,19,16,37977,38728,3,-1,0,0,5,0,0
2261,19,20,37996,38748,3,3,0,0,5,0,0
2262,19,24,38015,38772,3,7,0,0,5,0,0
2263,20,20,38035,38792,4,3,0,0,5,0,0
2264,19,16,38054,38808,3,-1,0,0,5,0,0
2265,19,20,38073,38828,3,3,0,0,5,0,0
2266,19,25,38092,38853,3,8,0,0,5,0,0
2267,21,20,38113,38873,5,3,0,0,5,0,0
2268,20,16,38133,38889,4,-1,0,0,5,0,0
2269,19,20,38152,38909,3,3,0,0,5,0,0
2270,20,24,38172,38933,4,7,0,0,5,0,0
2271,21,20,38193,38953,5,3,0,0,5,0,0
2272,20,16,38213,38969,4,-1,0,0,5,0,0
2273,18,20,38231,38989,2,3,0,0,5,0,0
2274,19,23,38250,39012,3,6,0,0,5,0,0
2275,21,19,38271,39031,5,2,0,0,5,0,0
2276,19,19,38290,39050,3,2,0,0,5,0,0
2277,17,21,38307,39071,1,4,0,0,5,0,0
2278,19,20,38326,39091,3,3,0,0,5,0,0
2279,20,19,38346,39110,4,2,0,0,5,0,0
2280,18,20,38364,39130,2,3,0,0,5,0,0
2281,17,20,38381,39150,1,3,0,0,5,0,0
2282,18,21,38399,39171,2,4,0,0,5,0,0
2283,24,20,38423,39191,8,3,0,0,5,0,0
2284,20,20,38443,39211,4,3,0,0,5,0,0
2285,16,20,38459,39231,0,3,0,0,5,0,0
2286,20,20,38479,39251,4,3,0,0,5,0,0
2287,24,20,38503,39271,8,3,0,0,5,0,0
2288,20,20,38523,39291,4,3,0,0,5,0,0
2289,16,20,38539,39311,0,3,0,0,5,0,0
2290,20,20,38559,39331,4,3,0,0,5,0,0
2291,24,20,38583,39351,8,3,0,0,5,0,0
2292,20,21,38603,39372,4,4,0,0,5,0,0
2293,15,20,38618,39392,-1,3,0,0,5,0,0
2294,19,19,38637,39411,3,2,0,0,5,0,0
2295,23,20,38660,39431,7,3,0,0,5,0,0
2296,19,21,38679,39452,3,4,0,0,5,0,0
2297,16,20,38695,39472,0,3,0,0,5,0,0
2298,19,19,38714,39491,3,2,0,0,5,0,0
2299,23,20,38737,39511,7,3,0,0,5,0,0
2300,19,22,38756,39533,3,5,0,0,5,0,0
2301,17,20,38773,39553,1,3,0,0,5,0,0
2302,20,18,38793,39571,4,1,0,0,5,0,0
2303,20,20,38813,39591,4,3,0,0,5,0,0
2304,18,23,38831,39614,2,6,0,0,5,0,0
2305,20,20,38851,39634,4,3,0,0,5,0,0
2306,20,17,38871,39651,4,0,0,0,5,0,0
2307,20,20,38891,39671,4,3,0,0,5,0,0
2308,20,23,38911,39694,4,6,0,0,5,0,0
2309,20,20,38931,39714,4,3,0,0,5,0,0
2310,20,16,38951,39730,4,-1,0,0,5,0,0
2311,19,19,38970,39749,3,2,0,0,5,0,0
2312,19,24,38989,39773,3,7,0,0,5,0,0
2313,20,20,39009,39793,4,3,0,0,5,0,0
2314,19,16,39028,39809,3,-1,0,0,5,0,0
2315,19,20,39047,39829,3,3,0,0,5,0,0
2316,19,24,39066,39853,3,7,0,0,5,0,0
2317,20,20,39086,39873,4,3,0,0,5,0,0
2318,19,16,39105,39889,3,-1,0,0,5,0,0
2319,18,20,39123,39909,2,3,0,0,5,0,0
2320,19,25,39142,39934,3,8,0,0,5,0,0
2321,21,20,39163,39954,5,3,0,0,5,0,0
2322,19,16,39182,39970,3,-1,0,0,5,0,0
2323,18,20,39200,39990,2,3,0,0,5,0,0
2324,19,23,39219,40013,3,6,0,0,5,0,0
2325,22,19,39241,40032,6,2,0,0,5,0,0
2326,20,18,39261,40050,4,1,0,0,5,0,0
2327,17,20,39278,40070,1,3,0,0,5,0,0
2328,19,20,39297,40090,3,3,0,0,5,0,0
2329,23,19,39320,40109,7,2,0,0,5,0,0
2330,20,20,39340,40129,4,3,0,0,5,0,0
2331,15,20,39355,40149,-1,3,0,0,5,0,0
2332,19,20,39374,40169,3,3,0,0,5,0,0
2333,23,20,39397,40189,7,3,0,0,5,0,0
2334,19,20,39416,40209,3,3,0,0,5,0,0
2335,15,20,39431,40229,-1,3,0,0,5,0,0
2336,19,19,39450,40248,3,2,0,0,5,0,0
2337,24,19,39474,40267,8,2,0,0,5,0,0
2338,19,20,39493,40287,3,3,0,0,5,0,0
2339,15,19,39508,40306,-1,2,0,0,5,0,0
2340,19,19,39527,40325,3,2,0,0,5,0,0
2341,24,19,39551,40344,8,2,0,0,5,0,0
2342,19,21,39570,40365,3,4,0,0,5,0,0
2343,15,20,39585,40385,-1,3,0,0,5,0,0
2344,19,19,39604,40404,3,2,0,0,5,0,0
2345,23,20,39627,40424,7,3,0,0,5,0,0
2346,19,21,39646,40445,3,4,0,0,5,0,0
2347,14,20,39660,40465,-2,3,0,0,5,0,0
2348,18,18,39678,40483,2,1,0,0,5,0,0
2349,24,19,39702,40502,8,2,0,0,5,0,0
2350,19,22,39721,40524,3,5,0,0,5,0,0
2351,16,20,39737,40544,0,3,0,0,5,0,0
2352,20,18,39757,40562,4,1,0,0,5,0,0
2353,22,20,39779,40582,6,3,0,0,5,0,0
2354,19,22,39798,40604,3,5,0,0,5,0,0
2355,19,20,39817,40624,3,3,0,0,5,0,0
2356,20,17,39837,40641,4,0,0,0,5,0,0
2357,20,19,39857,40660,4,2,0,0,5,0,0
2358,19,23,39876,40683,3,6,0,0,5,0,0
2359,20,20,39896,40703,4,3,0,0,5,0,0
2360,20,16,39916,40719,4,-1,0,0,5,0,0
2361,19,19,39935,40738,3,2,0,0,5,0,0
2362,19,24,39954,40762,3,7,0,0,5,0,0
2363,20,20,39974,40782,4,3,0,0,5,0,0
2364,19,16,39993,40798,3,-1,0,0,5,0,0
2365,19,20,40012,40818,3,3,0,0,5,0,0
2366,19,24,40031,40842,3,7,0,0,5,0,0
2367,20,20,40051,40862,4,3,0,0,5,0,0
2368,19,15,40070,40877,3,-2,0,0,5,0,0
2369,18,19,40088,40896,2,2,0,0,5,0,0
2370,19,24,40107,40920,3,7,0,0,5,0,0
2371,21,19,40128,40939,5,2,0,0,5,0,0
2372,19,16,40147,40955,3,-1,0,0,5,0,0
2373,19,20,40166,40975,3,3,0,0,5,0,0
2374,20,24,40186,40999,4,7,0,0,5,0,0
2375,21,20,40207,41019,5,3,0,0,5,0,0
2376,20,16,40227,41035,4,-1,0,0,5,0,0
2377,18,20,40245,41055,2,3,0,0,5,0,0
2378,19,22,40264,41077,3,5,0,0,5,0,0
2379,21,19,40285,41096,5,2,0,0,5,0,0
2380,19,19,40304,41115,3,2,0,0,5,0,0
2381,17,20,40321,41135,1,3,0,0,5,0,0
2382,19,20,40340,41155,3,3,0,0,5,0,0
2383,21,19,40361,41174,5,2,0,0,5,0,0
2384,19,19,40380,41193,3,2,0,0,5,0,0
2385,17,19,40397,41212,1,2,0,0,5,0,0
2386,19,20,40416,41232,3,3,0,0,5,0,0
2387,22,19,40438,41251,6,2,0,0,5,0,0
2388,19,21,40457,41272,3,4,0,0,5,0,0
2389,15,20,40472,41292,-1,3,0,0,5,0,0
2390,18,19,40490,41311,2,2,0,0,5,0,0
2391,23,20,40513,41331,7,3,0,0,5,0,0
2392,19,20,40532,41351,3,3,0,0,5,0,0
2393,15,19,40547,41370,-1,2,0,0,5,0,0
2394,19,19,40566,41389,3,2,0,0,5,0,0
2395,24,19,40590,41408,8,2,0,0,5,0,0
2396,19,21,40609,41429,3,4,0,0,5,0,0
2397,15,20,40624,41449,-1,3,0,0,5,0,0
2398,19,18,40643,41467,3,1,0,0,5,0,0
2399,24,19,40667,41486,8,2,0,0,5,0,0
2400,19,21,40686,41507,3,4,0,0,5,0,0
2401,16,19,40702,41526,0,2,0,0,5,0,0
2402,20,19,40722,41545,4,2,0,0,5,0,0
2403,21,20,40743,41565,5,3,0,0,5,0,0
2404,18,22,40761,41587,2,5,0,0,5,0,0
2405,18,20,40779,41607,2,3,0,0,5,0,0
2406,19,17,40798,41624,3,0,0,0,5,0,0
2407,19,19,40817,41643,3,2,0,0,5,0,0
2408,18,23,40835,41666,2,6,0,0,5,0,0
2409,19,20,40854,41686,3,3,0,0,5,0,0
2410,19,17,40873,41703,3,0,0,0,5,0,0
2411,20,20,40893,41723,4,3,0,0,5,0,0
2412,19,25,40912,41748,3,8,0,0,5,0,0
2413,20,21,40932,41769,4,4,0,0,5,0,0
2414,20,16,40952,41785,4,-1,0,0,5,0,0
2415,19,20,40971,41805,3,3,0,0,5,0,0
2416,19,24,40990,41829,3,7,0,0,5,0,0
2417,21,20,41011,41849,5,3,0,0,5,0,0
2418,20,16,41031,41865,4,-1,0,0,5,0,0
2419,19,20,41050,41885,3,3,0,0,5,0,0
2420,20,24,41070,41909,4,7,0,0,5,0,0
2421,20,20,41090,41929,4,3,0,0,5,0,0
2422,19,15,41109,41944,3,-2,0,0,5,0,0
2423,18,19,41127,41963,2,2,0,0,5,0,0
2424,19,24,41146,41987,3,7,0,0,5,0,0
2425,21,19,41167,42006,5,2,0,0,5,0,0
2426,19,16,41186,42022,3,-1,0,0,5,0,0
2427,18,20,41204,42042,2,3,0,0,5,0,0
2428,19,23,41223,42065,3,6,0,0,5,0,0
2429,21,19,41244,42084,5,2,0,0,5,0,0
2430,19,18,41263,42102,3,1,0,0,5,0,0
2431,18,20,41281,42122,2,3,0,0,5,0,0
2432,19,20,41300,42142,3,3,0,0,5,0,0
2433,22,19,41322,42161,6,2,0,0,5,0,0
2434,20,20,41342,42181,4,3,0,0,5,0,0
2435,15,20,41357,42201,-1,3,0,0,5,0,0
2436,18,20,41375,42221,2,3,0,0,5,0,0
2437,23,20,41398,42241,7,3,0,0,5,0,0
2438,19,20,41417,42261,3,3,0,0,5,0,0
2439,15,20,41432,42281,-1,3,0,0,5,0,0
2440,19,19,41451,42300,3,2,0,0,5,0,0
2441,24,19,41475,42319,8,2,0,0,5,0,0
2442,19,21,41494,42340,3,4,0,0,5,0,0
2443,15,20,41509,42360,-1,3,0,0,5,0,0
2444,19,19,41528,42379,3,2,0,0,5,0,0
2445,24,20,41552,42399,8,3,0,0,5,0,0
2446,19,21,41571,42420,3,4,0,0,5,0,0
2447,15,20,41586,42440,-1,3,0,0,5,0,0
2448,19,19,41605,42459,3,2,0,0,5,0,0
2449,24,20,41629,42479,8,3,0,0,5,0,0
2450,19,21,41648,42500,3,4,0,0,5,0,0
2451,15,20,41663,42520,-1,3,0,0,5,0,0
2452,19,18,41682,42538,3,1,0,0,5,0,0
2453,23,19,41705,42557,6,2,0,0,5,0,0
2454,19,22,41724,42579,2,5,0,0,5,0,0
2455,17,20,41741,42599,0,3,0,0,5,0,0
2456,20,17,41761,42616,3,0,0,0,5,0,0
2457,20,19,41781,42635,3,2,0,0,5,0,0
2458,18,22,41799,42657,1,5,0,0,5,0,0
2459,19,19,41818,42676,2,2,0,0,5,0,0
2460,19,17,41837,42693,2,0,0,0,5,0,0
2461,19,19,41856,42712,2,2,0,0,5,0,0
2462,19,23,41875,42735,2,6,0,0,5,0,0
2463,19,20,41894,42755,2,3,0,0,5,0,0
2464,19,16,41913,42771,2,-1,0,0,5,0,0
2465,19,19,41932,42790,2,2,0,0,5,0,0
2466,19,25,41951,42815,2,8,0,0,5,0,0
2467,20,20,41971,42835,3,3,0,0,5,0,0
2468,19,15,41990,42850,2,-2,0,0,5,0,0
2469,19,20,42009,42870,2,3,0,0,5,0,0
2470,19,24,42028,42894,2,7,0,0,5,0,0
2471,20,19,42048,42913,3,2,0,0,5,0,0
2472,19,15,42067,42928,2,-2,0,0,5,0,0
