Opening port
Debug on
Port open
Compiled: Apr  2 2015, 13:03:29,
#,Parameter,value,comment
#,sampRate,250,Samples per second desired
#,sampFreq,250,Samples per second used
#,sampIntUSec,4000,Sample interval in microseconds
#,MinCumCuts,6,Minimum number of cumulative cuts per snippet for displacement
#,M,2
#,N,8

Not logging to SD card
Logging to serial
$,Sample,I,Q,IsCut,CurrCuts,RunCuts,Disp,Conf
$,37153,19,17,0,0,165,,
$,37154,17,20,0,0,165,,
$,37155,17,17,0,0,165,,
$,37156,18,15,0,0,165,,
$,37157,17,17,0,0,165,,
$,37158,17,21,0,0,165,,
$,37159,18,18,0,0,165,,
$,37160,17,13,0,0,165,,
$,37161,17,17,0,0,165,,
$,37162,17,22,0,0,165,,
$,37163,18,17,0,0,165,,
$,37164,17,13,0,0,165,,
$,37165,17,17,0,0,165,,
$,37166,17,22,0,0,165,,
$,37167,18,17,0,0,165,,
$,37168,17,13,0,0,165,,
$,37169,16,17,0,0,165,,
$,37170,17,22,0,0,165,,
$,37171,18,17,0,0,165,,
$,37172,17,13,0,0,165,,
$,37173,16,17,0,0,165,,
$,37174,17,21,0,0,165,,
$,37175,19,17,0,0,165,,
$,37176,17,14,0,0,165,,
$,37177,15,17,0,0,165,,
$,37178,17,19,0,0,165,,
$,37179,20,16,0,0,165,,
$,37180,17,18,0,0,165,,
$,37181,14,18,0,0,165,,
$,37182,17,17,0,0,165,,
$,37183,21,17,0,0,165,,
$,37184,17,17,0,0,165,,
$,37185,14,17,0,0,165,,
$,37186,17,17,0,0,165,,
$,37187,22,17,0,0,165,,
$,37188,18,18,0,0,165,,
$,37189,13,17,0,0,165,,
$,37190,17,17,0,0,165,,
$,37191,22,17,0,0,165,,
$,37192,17,19,0,0,165,,
$,37193,13,18,0,0,165,,
$,37194,17,17,0,0,165,,
$,37195,22,18,0,0,165,,
$,37196,17,19,0,0,165,,
$,37197,13,18,0,0,165,,
$,37198,17,16,-1,-1,164,,
$,37199,21,17,0,-1,164,,
$,37200,17,19,0,-1,164,,
$,37201,14,17,0,-1,164,,
$,37202,17,15,0,-1,164,,
$,37203,19,17,0,-1,164,,
$,37204,16,20,0,-1,164,,
$,37205,16,17,0,-1,164,,
$,37206,17,14,0,-1,164,,
$,37207,17,17,0,-1,164,,
$,37208,16,20,0,-1,164,,
$,37209,17,17,0,-1,164,,
$,37210,17,14,0,-1,164,,
$,37211,17,17,0,-1,164,,
$,37212,17,21,0,-1,164,,
$,37213,17,17,0,-1,164,,
$,37214,17,13,0,-1,164,,
$,37215,16,17,0,-1,164,,
$,37216,16,22,0,-1,164,,
$,37217,18,17,0,-1,164,,
$,37218,17,13,0,-1,164,,
$,37219,16,17,0,-1,164,,
$,37220,17,22,0,-1,164,,
$,37221,18,17,0,-1,164,,
$,37222,17,13,0,-1,164,,
$,37223,16,17,0,-1,164,,
$,37224,17,22,0,-1,164,,
$,37225,19,17,0,-1,164,,
$,37226,17,14,0,-1,164,,
$,37227,15,18,1,0,165,,
$,37228,17,20,0,0,165,,
$,37229,20,17,0,0,165,,
$,37230,17,17,0,0,165,,
$,37231,14,18,0,0,165,,
$,37232,17,18,0,0,165,,
$,37233,20,17,0,0,165,,
$,37234,17,18,0,0,165,,
$,37235,13,18,0,0,165,,
$,37236,16,17,0,0,165,,
$,37237,21,17,0,0,165,,
$,37238,17,18,0,0,165,,
$,37239,13,17,0,0,165,,
$,37240,17,17,0,0,165,,
$,37241,21,17,0,0,165,,
$,37242,17,18,0,0,165,,
$,37243,13,17,0,0,165,,
$,37244,17,16,0,0,165,,
$,37245,22,17,0,0,165,,
$,37246,17,18,0,0,165,,
$,37247,12,17,0,0,165,,
$,37248,17,16,0,0,165,,
$,37249,21,17,0,0,165,,
$,37250,16,20,0,0,165,,
$,37251,14,18,0,0,165,,
$,37252,17,16,-1,-1,164,,
$,37253,20,18,0,-1,164,,
$,37254,17,20,0,-1,164,,
$,37255,16,18,0,-1,164,,
$,37256,18,16,0,-1,164,,
$,37257,18,18,0,-1,164,,
$,37258,17,21,0,-1,164,,
$,37259,17,18,0,-1,164,,
$,37260,17,14,0,-1,164,,
$,37261,17,17,0,-1,164,,
$,37262,17,21,0,-1,164,,
$,37263,18,17,0,-1,164,,
$,37264,17,13,0,-1,164,,
$,37265,17,17,0,-1,164,,
$,37266,17,21,0,-1,164,,
$,37267,18,17,0,-1,164,,
$,37268,17,13,0,-1,164,,
$,37269,16,17,0,-1,164,,
$,37270,17,22,0,-1,164,,
$,37271,18,17,0,-1,164,,
$,37272,17,13,0,-1,164,,
$,37273,15,17,0,-1,164,,
$,37274,16,22,0,-1,164,,
$,37275,19,17,0,-1,164,,
$,37276,17,13,0,-1,164,,
$,37277,15,17,0,-1,164,,
$,37278,17,20,0,-1,164,,
$,37279,19,16,0,-1,164,,
$,37280,17,16,0,-1,164,,
$,37281,15,18,1,0,165,,
$,37282,17,17,0,0,165,,
$,37283,21,16,0,0,165,,
$,37284,18,17,0,0,165,,
$,37285,15,17,0,0,165,,
$,37286,18,18,0,0,165,,
$,37287,21,17,0,0,165,,
$,37288,18,18,0,0,165,,
$,37289,15,18,0,0,165,,
$,37290,18,17,0,0,165,,
$,37291,21,17,0,0,165,,
$,37292,18,19,0,0,165,,
$,37293,13,18,0,0,165,,
$,37294,17,17,0,0,165,,
$,37295,22,18,0,0,165,,
$,37296,17,19,0,0,165,,
$,37297,13,18,0,0,165,,
$,37298,17,16,-1,-1,164,,
$,37299,22,17,0,-1,164,,
$,37300,17,19,0,-1,164,,
$,37301,13,17,0,-1,164,,
$,37302,17,15,0,-1,164,,
$,37303,21,17,0,-1,164,,
$,37304,17,20,0,-1,164,,
$,37305,15,17,0,-1,164,,
$,37306,18,15,0,-1,164,,
$,37307,18,17,0,-1,164,,
$,37308,16,21,0,-1,164,,
$,37309,17,18,0,-1,164,,
$,37310,17,14,0,-1,164,,
$,37311,17,17,0,-1,164,,
$,37312,17,21,0,-1,164,,
$,37313,18,17,0,-1,164,,
$,37314,17,14,0,-1,164,,
$,37315,16,17,0,-1,164,,
$,37316,17,22,0,-1,164,,
$,37317,18,18,0,-1,164,,
$,37318,17,13,0,-1,164,,
$,37319,17,17,0,-1,164,,
$,37320,17,22,0,-1,164,,
$,37321,19,17,0,-1,164,,
$,37322,18,13,0,-1,164,,
$,37323,16,17,0,-1,164,,
$,37324,17,22,0,-1,164,,
$,37325,19,17,0,-1,164,,
$,37326,17,14,0,-1,164,,
$,37327,15,18,1,0,165,,
$,37328,17,21,0,0,165,,
$,37329,19,17,0,0,165,,
$,37330,17,15,0,0,165,,
$,37331,15,18,1,1,166,,
$,37332,17,19,0,1,166,,
$,37333,20,17,0,1,166,,
$,37334,17,18,0,1,166,,
$,37335,12,18,0,1,166,,
$,37336,16,18,0,1,166,,
$,37337,21,18,0,1,166,,
$,37338,16,17,0,1,166,,
$,37339,13,17,0,1,166,,
$,37340,17,17,0,1,166,,
$,37341,22,17,0,1,166,,
$,37342,17,18,0,1,166,,
$,37343,12,17,0,1,166,,
$,37344,17,16,0,1,166,,
$,37345,22,17,0,1,166,,
$,37346,17,18,0,1,166,,
$,37347,12,17,0,1,166,,
$,37348,17,16,0,1,166,,
$,37349,22,17,0,1,166,,
$,37350,17,19,0,1,166,,
$,37351,13,17,0,1,166,,
$,37352,17,16,0,1,166,,
$,37353,21,17,0,1,166,,
$,37354,17,20,0,1,166,,
$,37355,14,18,0,1,166,,
$,37356,17,16,-1,0,165,,
$,37357,19,18,0,0,165,,
$,37358,16,21,0,0,165,,
$,37359,18,18,0,0,165,,
$,37360,18,14,0,0,165,,
$,37361,18,17,0,0,165,,
$,37362,18,21,0,0,165,,
$,37363,17,17,0,0,165,,
$,37364,17,14,0,0,165,,
$,37365,17,17,0,0,165,,
$,37366,17,21,0,0,165,,
$,37367,18,17,0,0,165,,
$,37368,17,12,0,0,165,,
$,37369,16,16,0,0,165,,
$,37370,17,22,1,1,166,,
$,37371,18,17,0,1,166,,
$,37372,17,13,0,1,166,,
$,37373,16,17,0,1,166,,
$,37374,17,22,0,1,166,,
$,37375,19,17,0,1,166,,
$,37376,17,13,0,1,166,,
$,37377,16,17,0,1,166,,
$,37378,17,21,0,1,166,,
$,37379,19,17,0,1,166,,
$,37380,17,15,0,1,166,,
$,37381,15,18,1,2,167,,
$,37382,17,19,0,2,167,,
$,37383,20,17,0,2,167,,
$,37384,17,17,0,2,167,,
$,37385,14,18,0,2,167,,
$,37386,17,18,0,2,167,,
$,37387,21,17,0,2,167,,
$,37388,17,18,0,2,167,,
$,37389,13,18,0,2,167,,
$,37390,17,18,0,2,167,,
$,37391,22,18,0,2,167,,
$,37392,17,18,0,2,167,,
$,37393,13,18,0,2,167,,
$,37394,17,17,0,2,167,,
$,37395,22,17,0,2,167,,
$,37396,17,18,0,2,167,,
$,37397,12,17,0,2,167,,
$,37398,17,16,0,2,167,,
$,37399,22,17,0,2,167,,
$,37400,17,19,0,2,167,,
$,37401,13,17,0,2,167,,
$,37402,17,16,0,2,167,,
$,37403,21,17,0,2,167,,
$,37404,17,19,0,2,167,,
$,37405,14,17,0,2,167,,
$,37406,17,15,0,2,167,,
$,37407,19,17,0,2,167,,
$,37408,16,20,0,2,167,,
$,37409,16,17,0,2,167,,
$,37410,17,15,0,2,167,,
$,37411,17,17,0,2,167,,
$,37412,16,20,0,2,167,,
$,37413,17,17,0,2,167,,
$,37414,17,14,0,2,167,,
$,37415,17,17,0,2,167,,
$,37416,17,22,0,2,167,,
$,37417,18,18,0,2,167,,
$,37418,17,14,0,2,167,,
$,37419,17,18,0,2,167,,
$,37420,17,22,0,2,167,,
$,37421,18,18,0,2,167,,
$,37422,17,13,0,2,167,,
$,37423,17,17,0,2,167,,
$,37424,17,22,0,2,167,,
$,37425,19,17,0,2,167,,
$,37426,18,13,0,2,167,,
$,37427,16,17,0,2,167,,
$,37428,17,22,0,2,167,,
$,37429,19,17,0,2,167,,
$,37430,17,14,0,2,167,,
$,37431,15,18,1,3,168,,
$,37432,17,20,0,3,168,,
$,37433,19,17,0,3,168,,
$,37434,17,16,0,3,168,,
$,37435,14,18,1,4,169,,
$,37436,16,18,0,4,169,,
$,37437,21,17,0,4,169,,
$,37438,17,17,0,4,169,,
$,37439,15,17,0,4,169,,
$,37440,18,17,0,4,169,,
$,37441,22,17,0,4,169,,
$,37442,18,17,0,4,169,,
$,37443,13,17,0,4,169,,
$,37444,17,17,0,4,169,,
$,37445,21,17,0,4,169,,
$,37446,17,18,0,4,169,,
$,37447,13,17,0,4,169,,
$,37448,17,17,0,4,169,,
$,37449,22,17,0,4,169,,
$,37450,17,19,0,4,169,,
$,37451,12,18,0,4,169,,
$,37452,17,16,-1,3,168,,
$,37453,22,17,0,3,168,,
$,37454,17,19,0,3,168,,
$,37455,14,17,0,3,168,,
$,37456,18,16,0,3,168,,
$,37457,20,17,0,3,168,,
$,37458,17,20,0,3,168,,
$,37459,16,18,0,3,168,,
$,37460,18,15,-1,2,167,,
$,37461,18,17,0,2,167,,
$,37462,17,20,0,2,167,,
$,37463,17,17,0,2,167,,
$,37464,17,14,0,2,167,,
$,37465,17,17,0,2,167,,
$,37466,17,21,0,2,167,,
$,37467,17,17,0,2,167,,
$,37468,17,13,0,2,167,,
$,37469,16,17,0,2,167,,
$,37470,16,22,0,2,167,,
$,37471,18,17,0,2,167,,
$,37472,17,13,0,2,167,,
$,37473,16,17,0,2,167,,
$,37474,17,22,0,2,167,,
$,37475,18,17,0,2,167,,
$,37476,17,13,0,2,167,,
$,37477,16,17,0,2,167,,
$,37478,17,22,0,2,167,,
$,37479,19,17,0,2,167,,
$,37480,17,14,0,2,167,,
$,37481,16,18,1,3,168,,
$,37482,17,21,0,3,168,,
$,37483,20,17,0,3,168,,
$,37484,18,16,0,3,168,,
$,37485,16,18,0,3,168,,
$,37486,18,18,0,3,168,,
$,37487,20,17,0,3,168,,
$,37488,18,17,0,3,168,,
$,37489,15,17,0,3,168,,
$,37490,17,18,0,3,168,,
$,37491,22,17,0,3,168,,
$,37492,18,18,0,3,168,,
$,37493,13,18,0,3,168,,
$,37494,17,17,0,3,168,,
$,37495,22,17,0,3,168,,
$,37496,17,18,0,3,168,,
$,37497,13,17,0,3,168,,
$,37498,17,17,0,3,168,,
$,37499,22,17,0,3,168,,
$,37500,17,18,0,0,168,,
$,37501,12,17,0,0,168,,
$,37502,17,16,0,0,168,,
$,37503,22,17,0,0,168,,
$,37504,17,19,0,0,168,,
$,37505,13,17,0,0,168,,
$,37506,17,16,0,0,168,,
$,37507,20,17,0,0,168,,
$,37508,16,20,0,0,168,,
$,37509,15,18,0,0,168,,
$,37510,17,16,-1,-1,167,,
$,37511,18,18,0,-1,167,,
$,37512,16,21,0,-1,167,,
$,37513,17,18,0,-1,167,,
$,37514,17,15,0,-1,167,,
$,37515,18,18,0,-1,167,,
$,37516,17,21,0,-1,167,,
$,37517,17,18,0,-1,167,,
$,37518,17,14,0,-1,167,,
$,37519,17,17,0,-1,167,,
$,37520,17,22,0,-1,167,,
$,37521,18,18,0,-1,167,,
$,37522,17,13,0,-1,167,,
$,37523,17,17,0,-1,167,,
$,37524,17,22,0,-1,167,,
$,37525,19,17,0,-1,167,,
$,37526,18,13,0,-1,167,,
$,37527,16,17,0,-1,167,,
$,37528,17,22,0,-1,167,,
$,37529,19,17,0,-1,167,,
$,37530,17,13,0,-1,167,,
$,37531,16,17,0,-1,167,,
$,37532,17,21,0,-1,167,,
$,37533,19,17,0,-1,167,,
$,37534,17,15,0,-1,167,,
$,37535,15,18,1,0,168,,
$,37536,17,19,0,0,168,,
$,37537,19,17,0,0,168,,
$,37538,17,17,0,0,168,,
$,37539,14,18,0,0,168,,
$,37540,16,18,0,0,168,,
$,37541,22,17,0,0,168,,
$,37542,18,17,0,0,168,,
$,37543,14,17,0,0,168,,
$,37544,18,17,0,0,168,,
$,37545,22,17,0,0,168,,
$,37546,18,18,0,0,168,,
$,37547,13,17,0,0,168,,
$,37548,17,17,0,0,168,,
$,37549,22,17,0,0,168,,
$,37550,17,19,0,0,168,,
$,37551,13,18,0,0,168,,
$,37552,17,17,0,0,168,,
$,37553,22,18,0,0,168,,
$,37554,17,19,0,0,168,,
$,37555,13,18,0,0,168,,
$,37556,17,16,-1,-1,167,,
$,37557,21,17,0,-1,167,,
$,37558,17,20,0,-1,167,,
$,37559,15,18,0,-1,167,,
$,37560,18,16,-1,-2,166,,
$,37561,19,18,0,-2,166,,
$,37562,17,20,0,-2,166,,
$,37563,17,18,0,-2,166,,
$,37564,18,15,0,-2,166,,
$,37565,18,17,0,-2,166,,
$,37566,17,21,0,-2,166,,
$,37567,17,18,0,-2,166,,
$,37568,17,14,0,-2,166,,
$,37569,17,17,0,-2,166,,
$,37570,17,22,0,-2,166,,
$,37571,18,18,0,-2,166,,
$,37572,17,13,0,-2,166,,
$,37573,16,17,0,-2,166,,
$,37574,17,22,0,-2,166,,
$,37575,18,17,0,-2,166,,
$,37576,17,13,0,-2,166,,
$,37577,16,17,0,-2,166,,
$,37578,17,22,0,-2,166,,
$,37579,18,17,0,-2,166,,
$,37580,17,13,0,-2,166,,
$,37581,16,17,0,-2,166,,
$,37582,17,22,0,-2,166,,
$,37583,19,17,0,-2,166,,
$,37584,17,15,0,-2,166,,
$,37585,15,18,1,-1,167,,
$,37586,17,20,0,-1,167,,
$,37587,20,17,0,-1,167,,
$,37588,17,17,0,-1,167,,
$,37589,14,18,0,-1,167,,
$,37590,17,18,0,-1,167,,
$,37591,21,17,0,-1,167,,
$,37592,17,18,0,-1,167,,
$,37593,14,18,0,-1,167,,
$,37594,17,18,0,-1,167,,
$,37595,23,18,0,-1,167,,
$,37596,18,18,0,-1,167,,
$,37597,13,18,0,-1,167,,
$,37598,18,17,0,-1,167,,
$,37599,22,17,0,-1,167,,
$,37600,17,19,0,-1,167,,
$,37601,12,18,0,-1,167,,
$,37602,17,16,-1,-2,166,,
$,37603,22,17,0,-2,166,,
$,37604,17,18,0,-2,166,,
$,37605,12,17,0,-2,166,,
$,37606,17,16,0,-2,166,,
$,37607,21,17,0,-2,166,,
$,37608,16,19,0,-2,166,,
$,37609,13,17,0,-2,166,,
$,37610,17,16,0,-2,166,,
$,37611,20,17,0,-2,166,,
$,37612,16,20,0,-2,166,,
$,37613,16,18,0,-2,166,,
$,37614,18,14,-1,-3,165,,
$,37615,17,17,0,-3,165,,
$,37616,16,22,0,-3,165,,
$,37617,17,18,0,-3,165,,
$,37618,17,14,0,-3,165,,
$,37619,17,18,0,-3,165,,
$,37620,17,22,0,-3,165,,
$,37621,18,18,0,-3,165,,
$,37622,17,14,0,-3,165,,
$,37623,17,18,0,-3,165,,
$,37624,17,22,0,-3,165,,
$,37625,18,18,0,-3,165,,
$,37626,17,13,0,-3,165,,
$,37627,16,17,0,-3,165,,
$,37628,17,23,0,-3,165,,
$,37629,18,18,0,-3,165,,
$,37630,17,13,0,-3,165,,
$,37631,16,18,1,-2,166,,
$,37632,17,22,0,-2,166,,
$,37633,19,17,0,-2,166,,
$,37634,17,14,0,-2,166,,
$,37635,15,18,1,-1,167,,
$,37636,17,20,0,-1,167,,
$,37637,19,17,0,-1,167,,
$,37638,17,16,0,-1,167,,
$,37639,15,18,1,0,168,,
$,37640,17,18,0,0,168,,
$,37641,20,17,0,0,168,,
$,37642,17,17,0,0,168,,
$,37643,12,17,0,0,168,,
$,37644,16,17,0,0,168,,
$,37645,23,17,0,0,168,,
$,37646,17,18,0,0,168,,
$,37647,14,17,0,0,168,,
$,37648,18,17,0,0,168,,
$,37649,22,17,0,0,168,,
$,37650,18,19,0,0,168,,
$,37651,13,18,0,0,168,,
$,37652,17,17,0,0,168,,
$,37653,22,18,0,0,168,,
$,37654,17,19,0,0,168,,
$,37655,13,18,0,0,168,,
$,37656,17,16,-1,-1,167,,
$,37657,22,17,0,-1,167,,
$,37658,17,19,0,-1,167,,
$,37659,13,17,0,-1,167,,
$,37660,17,16,0,-1,167,,
$,37661,20,17,0,-1,167,,
$,37662,16,20,0,-1,167,,
$,37663,16,18,0,-1,167,,
$,37664,18,15,-1,-2,166,,
$,37665,18,17,0,-2,166,,
$,37666,17,19,0,-2,166,,
$,37667,17,17,0,-2,166,,
$,37668,17,14,0,-2,166,,
$,37669,17,16,0,-2,166,,
$,37670,17,21,0,-2,166,,
$,37671,17,17,0,-2,166,,
$,37672,17,15,0,-2,166,,
$,37673,16,18,1,-1,167,,
$,37674,16,22,0,-1,167,,
$,37675,18,18,0,-1,167,,
$,37676,17,13,0,-1,167,,
$,37677,16,17,0,-1,167,,
$,37678,17,22,0,-1,167,,
$,37679,18,17,0,-1,167,,
$,37680,17,13,0,-1,167,,
$,37681,16,17,0,-1,167,,
$,37682,17,22,0,-1,167,,
$,37683,19,17,0,-1,167,,
$,37684,17,13,0,-1,167,,
$,37685,16,17,0,-1,167,,
$,37686,17,21,0,-1,167,,
$,37687,19,17,0,-1,167,,
$,37688,17,16,0,-1,167,,
$,37689,15,18,1,0,168,,
$,37690,17,18,0,0,168,,
$,37691,20,17,0,0,168,,
$,37692,17,17,0,0,168,,
$,37693,13,17,0,0,168,,
$,37694,16,18,0,0,168,,
$,37695,21,17,0,0,168,,
$,37696,17,18,0,0,168,,
$,37697,14,18,0,0,168,,
$,37698,17,17,0,0,168,,
$,37699,21,17,0,0,168,,
$,37700,17,18,0,0,168,,
$,37701,12,17,0,0,168,,
$,37702,16,16,0,0,168,,
$,37703,22,17,0,0,168,,
$,37704,17,18,0,0,168,,
$,37705,12,17,0,0,168,,
$,37706,17,16,0,0,168,,
$,37707,22,17,0,0,168,,
$,37708,17,19,0,0,168,,
$,37709,13,17,0,0,168,,
$,37710,17,16,0,0,168,,
$,37711,21,17,0,0,168,,
$,37712,17,20,0,0,168,,
$,37713,14,18,0,0,168,,
$,37714,17,15,-1,-1,167,,
$,37715,18,17,0,-1,167,,
$,37716,16,21,0,-1,167,,
$,37717,17,18,0,-1,167,,
$,37718,17,15,0,-1,167,,
$,37719,18,18,0,-1,167,,
$,37720,17,21,0,-1,167,,
$,37721,18,18,0,-1,167,,
$,37722,18,13,0,-1,167,,
$,37723,17,17,0,-1,167,,
$,37724,17,22,0,-1,167,,
$,37725,18,17,0,-1,167,,
$,37726,17,13,0,-1,167,,
$,37727,17,17,0,-1,167,,
$,37728,17,22,0,-1,167,,
$,37729,18,17,0,-1,167,,
$,37730,17,13,0,-1,167,,
$,37731,16,17,0,-1,167,,
$,37732,17,22,0,-1,167,,
$,37733,18,17,0,-1,167,,
$,37734,17,13,0,-1,167,,
$,37735,15,17,0,-1,167,,
$,37736,16,21,0,-1,167,,
$,37737,19,17,0,-1,167,,
$,37738,17,15,0,-1,167,,
$,37739,15,18,1,0,168,,
$,37740,17,19,0,0,168,,
$,37741,20,17,0,0,168,,
$,37742,17,17,0,0,168,,
$,37743,14,18,0,0,168,,
$,37744,17,18,0,0,168,,
$,37745,22,17,0,0,168,,
$,37746,18,17,0,0,168,,
$,37747,14,17,0,0,168,,
$,37748,18,17,0,0,168,,
$,37749,22,17,0,0,168,,
$,37750,18,18,0,0,168,,
$,37751,13,17,0,0,168,,
$,37752,17,17,0,0,168,,
$,37753,22,17,0,0,168,,
$,37754,17,19,0,0,168,,
$,37755,13,18,0,0,168,,
$,37756,17,17,0,0,168,,
$,37757,22,18,0,0,168,,
$,37758,17,19,0,0,168,,
$,37759,13,18,0,0,168,,
$,37760,17,16,-1,-1,167,,
$,37761,21,17,0,-1,167,,
$,37762,17,19,0,-1,167,,
$,37763,14,17,0,-1,167,,
$,37764,17,15,0,-1,167,,
$,37765,19,17,0,-1,167,,
$,37766,16,19,0,-1,167,,
$,37767,16,17,0,-1,167,,
$,37768,17,13,0,-1,167,,
$,37769,18,16,0,-1,167,,
$,37770,17,20,0,-1,167,,
$,37771,17,16,0,-1,167,,
$,37772,17,13,0,-1,167,,
$,37773,17,16,0,-1,167,,
$,37774,17,22,0,-1,167,,
$,37775,18,17,0,-1,167,,
$,37776,17,13,0,-1,167,,
$,37777,17,17,0,-1,167,,
$,37778,17,23,0,-1,167,,
$,37779,18,18,0,-1,167,,
$,37780,17,13,0,-1,167,,
$,37781,16,18,1,0,168,,
$,37782,17,22,0,0,168,,
$,37783,19,17,0,0,168,,
$,37784,17,13,0,0,168,,
$,37785,16,17,0,0,168,,
$,37786,17,22,0,0,168,,
$,37787,19,17,0,0,168,,
$,37788,17,14,0,0,168,,
$,37789,15,18,1,1,169,,
$,37790,17,20,0,1,169,,
$,37791,19,17,0,1,169,,
$,37792,17,17,0,1,169,,
$,37793,14,18,0,1,169,,
$,37794,16,18,0,1,169,,
$,37795,20,17,0,1,169,,
$,37796,17,18,0,1,169,,
$,37797,15,18,0,1,169,,
$,37798,17,18,0,1,169,,
$,37799,21,18,0,1,169,,
$,37800,18,18,0,1,169,,
$,37801,13,18,0,1,169,,
$,37802,17,17,0,1,169,,
$,37803,22,17,0,1,169,,
$,37804,17,18,0,1,169,,
$,37805,13,17,0,1,169,,
$,37806,17,16,0,1,169,,
$,37807,22,17,0,1,169,,
$,37808,17,19,0,1,169,,
$,37809,13,17,0,1,169,,
$,37810,17,16,0,1,169,,
$,37811,22,17,0,1,169,,
$,37812,17,19,0,1,169,,
$,37813,13,17,0,1,169,,
$,37814,17,16,0,1,169,,
$,37815,20,17,0,1,169,,
$,37816,16,20,0,1,169,,
$,37817,16,18,0,1,169,,
$,37818,18,14,-1,0,168,,
$,37819,18,17,0,0,168,,
$,37820,17,20,0,0,168,,
$,37821,17,17,0,0,168,,
$,37822,17,14,0,0,168,,
$,37823,18,17,0,0,168,,
$,37824,17,21,0,0,168,,
$,37825,18,17,0,0,168,,
$,37826,18,14,0,0,168,,
$,37827,17,17,0,0,168,,
$,37828,17,22,0,0,168,,
$,37829,18,18,0,0,168,,
$,37830,17,13,0,0,168,,
$,37831,16,17,0,0,168,,
$,37832,17,22,0,0,168,,
$,37833,18,17,0,0,168,,
$,37834,17,12,0,0,168,,
$,37835,16,17,0,0,168,,
$,37836,17,22,0,0,168,,
$,37837,19,17,0,0,168,,
$,37838,17,14,0,0,168,,
$,37839,15,18,1,1,169,,
$,37840,17,20,0,1,169,,
$,37841,19,17,0,1,169,,
$,37842,17,15,0,1,169,,
$,37843,15,17,0,1,169,,
$,37844,17,17,0,1,169,,
$,37845,20,16,0,1,169,,
$,37846,17,17,0,1,169,,
$,37847,15,17,0,1,169,,
$,37848,17,18,0,1,169,,
$,37849,21,17,0,1,169,,
$,37850,18,18,0,1,169,,
$,37851,12,18,0,1,169,,
$,37852,16,17,0,1,169,,
$,37853,22,17,0,1,169,,
$,37854,17,19,0,1,169,,
$,37855,12,18,0,1,169,,
$,37856,17,17,0,1,169,,
$,37857,22,18,0,1,169,,
$,37858,17,19,0,1,169,,
$,37859,12,18,0,1,169,,
$,37860,17,16,-1,0,168,,
$,37861,22,17,0,0,168,,
$,37862,17,19,0,0,168,,
$,37863,13,17,0,0,168,,
$,37864,17,16,0,0,168,,
$,37865,21,17,0,0,168,,
$,37866,17,20,0,0,168,,
$,37867,15,18,0,0,168,,
$,37868,18,15,-1,-1,167,,
$,37869,17,17,0,-1,167,,
$,37870,16,20,0,-1,167,,
$,37871,17,17,0,-1,167,,
$,37872,17,14,0,-1,167,,
$,37873,17,17,0,-1,167,,
$,37874,17,21,0,-1,167,,
$,37875,17,17,0,-1,167,,
$,37876,17,13,0,-1,167,,
$,37877,17,17,0,-1,167,,
$,37878,17,22,0,-1,167,,
$,37879,18,17,0,-1,167,,
$,37880,17,13,0,-1,167,,
$,37881,16,17,0,-1,167,,
$,37882,17,22,0,-1,167,,
$,37883,19,17,0,-1,167,,
$,37884,17,13,0,-1,167,,
$,37885,16,17,0,-1,167,,
$,37886,17,23,0,-1,167,,
$,37887,19,18,0,-1,167,,
$,37888,17,14,0,-1,167,,
$,37889,16,18,1,0,168,,
$,37890,17,21,0,0,168,,
$,37891,19,17,0,0,168,,
$,37892,17,15,0,0,168,,
$,37893,15,18,1,1,169,,
$,37894,17,18,0,1,169,,
$,37895,19,16,0,1,169,,
$,37896,17,17,0,1,169,,
$,37897,14,17,0,1,169,,
$,37898,16,18,0,1,169,,
$,37899,20,17,0,1,169,,
$,37900,17,18,0,1,169,,
$,37901,13,18,0,1,169,,
$,37902,16,17,0,1,169,,
$,37903,21,17,0,1,169,,
$,37904,17,18,0,1,169,,
$,37905,12,17,0,1,169,,
$,37906,16,17,0,1,169,,
$,37907,22,17,0,1,169,,
$,37908,17,19,0,1,169,,
$,37909,12,18,0,1,169,,
$,37910,17,16,-1,0,168,,
$,37911,22,17,0,0,168,,
$,37912,17,19,0,0,168,,
$,37913,13,17,0,0,168,,
$,37914,17,16,0,0,168,,
$,37915,21,17,0,0,168,,
$,37916,17,20,0,0,168,,
$,37917,15,18,0,0,168,,
$,37918,18,16,-1,-1,167,,
$,37919,19,18,0,-1,167,,
$,37920,17,20,0,-1,167,,
$,37921,17,18,0,-1,167,,
$,37922,18,15,0,-1,167,,
$,37923,18,17,0,-1,167,,
$,37924,17,20,0,-1,167,,
$,37925,18,17,0,-1,167,,
$,37926,18,14,0,-1,167,,
$,37927,17,17,0,-1,167,,
$,37928,17,21,0,-1,167,,
$,37929,18,17,0,-1,167,,
$,37930,17,13,0,-1,167,,
$,37931,16,17,0,-1,167,,
$,37932,17,22,0,-1,167,,
$,37933,18,17,0,-1,167,,
$,37934,17,13,0,-1,167,,
$,37935,16,17,0,-1,167,,
$,37936,17,22,0,-1,167,,
$,37937,18,17,0,-1,167,,
$,37938,17,13,0,-1,167,,
$,37939,16,17,0,-1,167,,
$,37940,17,22,0,-1,167,,
$,37941,19,17,0,-1,167,,
$,37942,17,15,0,-1,167,,
$,37943,15,18,1,0,168,,
