Time[s], Channel 0,Interval,Over Limit
230.89326,1,99.685,
230.893295,0,,
230.99295,1,99.69,
230.992985,0,,
231.09264,1,99.69,
231.09268,0,,
231.19232,1,99.68,
231.192355,0,,
231.292015,1,99.695,
231.29205,0,,
231.39172,1,99.705,
231.391755,0,,
231.491415,1,99.695,
231.49145,0,,
231.59108,1,99.665,
231.591115,0,,
231.69076,1,99.68,
231.690795,0,,
231.790435,1,99.675,
231.79047,0,,
231.89011,1,99.675,
231.890145,0,,
231.989815,1,99.705,
231.989855,0,,
232.089505,1,99.69,
232.08954,0,,
232.189195,1,99.69,
232.18923,0,,
232.28887,1,99.675,
232.28891,0,,
232.388585,1,99.715,
232.38862,0,,
232.488185,1,99.6,
232.48822,0,,
232.587885,1,99.7,
232.58792,0,,
232.68759,1,99.705,
232.68763,0,,
232.78728,1,99.69,
232.787315,0,,
232.886965,1,99.685,
232.887,0,,
232.986655,1,99.69,
232.98669,0,,
233.08633,1,99.675,
233.086365,0,,
233.18602,1,99.69,
233.186055,0,,
233.285725,1,99.705,
233.285765,0,,
233.385425,1,99.7,
233.385465,0,,
233.485125,1,99.7,
233.485165,0,,
233.58482,1,99.695,
233.584855,0,,
233.6845,1,99.68,
233.684535,0,,
233.78418,1,99.68,
233.784215,0,,
233.883855,1,99.675,
233.883895,0,,
233.983535,1,99.68,
233.98357,0,,
234.08322,1,99.685,
234.08326,0,,
234.182935,1,99.715,
234.18297,0,,
234.282615,1,99.68,
234.28265,0,,
234.3823,1,99.685,
234.382335,0,,
234.48199,1,99.69,
234.48203,0,,
234.5817,1,99.71,
234.581735,0,,
234.681375,1,99.675,
234.68141,0,,
234.78106,1,99.685,
234.781095,0,,
234.88075,1,99.69,
234.880785,0,,
234.980425,1,99.675,
234.980465,0,,
235.0801,1,99.675,
235.080135,0,,
235.179795,1,99.695,
235.17983,0,,
235.279495,1,99.7,
235.27953,0,,
235.379195,1,99.7,
235.379235,0,,
235.47889,1,99.695,
235.478925,0,,
235.57857,1,99.68,
235.578605,0,,
235.678245,1,99.675,
235.678285,0,,
235.77792,1,99.675,
235.777955,0,,
235.877605,1,99.685,
235.87764,0,,
235.97728,1,99.675,
235.97732,0,,
236.07698,1,99.7,
236.07702,0,,
236.17665,1,99.67,
236.17669,0,,
236.276325,1,99.675,
236.276365,0,,
236.376015,1,99.69,
236.37605,0,,
236.47571,1,99.695,
236.475745,0,,
236.575395,1,99.685,
236.57543,0,,
236.67507,1,99.675,
236.675105,0,,
236.77475,1,99.68,
236.774785,0,,
236.874425,1,99.675,
236.87446,0,,
236.9741,1,99.675,
236.974135,0,,
237.073775,1,99.675,
237.07381,0,,
237.173455,1,99.68,
237.17349,0,,
237.273135,1,99.68,
237.27317,0,,
237.37281,1,99.675,
237.372845,0,,
237.472505,1,99.695,
237.47254,0,,
237.572185,1,99.68,
237.572225,0,,
237.671885,1,99.7,
237.67192,0,,
237.77159,1,99.705,
237.771625,0,,
237.87129,1,99.7,
237.871325,0,,
237.970965,1,99.675,
237.971,0,,
238.070655,1,99.69,
238.07069,0,,
238.17035,1,99.695,
238.17039,0,,
238.270025,1,99.675,
238.27006,0,,
238.3697,1,99.675,
238.36974,0,,
238.46939,1,99.69,
238.469425,0,,
238.569085,1,99.695,
238.569125,0,,
238.668755,1,99.67,
238.66879,0,,
238.76843,1,99.675,
238.768465,0,,
238.86811,1,99.68,
238.868145,0,,
238.96778,1,99.67,
238.967815,0,,
239.06746,1,99.68,
239.0675,0,,
239.16716,1,99.7,
239.167195,0,,
239.266865,1,99.705,
239.2669,0,,
239.36656,1,99.695,
239.366595,0,,
239.46624,1,99.68,
239.466275,0,,
239.565935,1,99.695,
239.56597,0,,
239.665635,1,99.7,
239.66567,0,,
239.765335,1,99.7,
239.76537,0,,
239.865015,1,99.68,
239.86505,0,,
239.9647,1,99.685,
239.96474,0,,
240.064395,1,99.695,
240.06443,0,,
240.16406,1,99.665,
240.164095,0,,
240.263725,1,99.665,
240.26376,0,,
240.363405,1,99.68,
240.363445,0,,
240.4631,1,99.695,
240.463135,0,,
240.562795,1,99.695,
240.562835,0,,
240.66248,1,99.685,
240.662515,0,,
240.76215,1,99.67,
240.762185,0,,
240.86182,1,99.67,
240.861855,0,,
240.961495,1,99.675,
240.96153,0,,
241.06118,1,99.685,
241.061215,0,,
241.16088,1,99.7,
241.160915,0,,
241.26058,1,99.7,
241.260615,0,,
241.360255,1,99.675,
241.360295,0,,
241.45993,1,99.675,
241.459965,0,,
241.559595,1,99.665,
241.559635,0,,
241.659265,1,99.67,
241.659305,0,,
241.75895,1,99.685,
241.758985,0,,
241.85865,1,99.7,
241.858685,0,,
241.95833,1,99.68,
241.958365,0,,
242.058,1,99.67,
242.05804,0,,
242.157675,1,99.675,
242.15771,0,,
242.257375,1,99.7,
242.25741,0,,
242.357075,1,99.7,
242.357115,0,,
242.456745,1,99.67,
242.456785,0,,
242.556435,1,99.69,
242.55647,0,,
242.656105,1,99.67,
242.65614,0,,
242.75579,1,99.685,
242.755825,0,,
242.855465,1,99.675,
242.855505,0,,
242.95515,1,99.685,
242.95519,0,,
243.05482,1,99.67,
243.054855,0,,
243.154505,1,99.685,
243.15454,0,,
243.254195,1,99.69,
243.254235,0,,
243.35382,1,99.625,
243.35386,0,,
243.453495,1,99.675,
243.45353,0,,
243.55319,1,99.695,
243.553225,0,,
243.652885,1,99.695,
243.65292,0,,
243.75259,1,99.705,
243.752625,0,,
243.85227,1,99.68,
243.852305,0,,
243.95195,1,99.68,
243.951985,0,,
244.05164,1,99.69,
244.05168,0,,
244.15131,1,99.67,
244.15135,0,,
244.25101,1,99.7,
244.251045,0,,
244.350685,1,99.675,
244.350725,0,,
244.45039,1,99.705,
244.45043,0,,
244.550085,1,99.695,
244.55012,0,,
244.64977,1,99.685,
244.649805,0,,
244.74946,1,99.69,
244.749495,0,,
244.84917,1,99.71,
244.849205,0,,
244.948845,1,99.675,
244.94888,0,,
245.048525,1,99.68,
245.048565,0,,
245.148215,1,99.69,
245.14825,0,,
245.247895,1,99.68,
245.24793,0,,
245.347565,1,99.67,
245.3476,0,,
245.447255,1,99.69,
245.44729,0,,
245.546945,1,99.69,
245.54698,0,,
245.646625,1,99.68,
245.64666,0,,
245.74634,1,99.715,
245.74638,0,,
245.84601,1,99.67,
245.846045,0,,
245.945685,1,99.675,
245.94572,0,,
246.04538,1,99.695,
246.045415,0,,
246.14508,1,99.7,
246.14512,0,,
246.244755,1,99.675,
246.24479,0,,
246.34443,1,99.675,
246.34447,0,,
246.4441,1,99.67,
246.444135,0,,
246.543775,1,99.675,
246.543815,0,,
246.643475,1,99.7,
246.64351,0,,
246.743155,1,99.68,
246.743195,0,,
246.842845,1,99.69,
246.842885,0,,
246.94252,1,99.675,
246.94256,0,,
247.042195,1,99.675,
247.042235,0,,
247.141895,1,99.7,
247.14193,0,,
247.24158,1,99.685,
247.24162,0,,
247.341275,1,99.695,
247.34131,0,,
247.440945,1,99.67,
247.440985,0,,
247.54065,1,99.705,
247.540685,0,,
247.64034,1,99.69,
247.640375,0,,
247.74001,1,99.67,
247.740045,0,,
247.83968,1,99.67,
247.839715,0,,
247.93937,1,99.69,
247.939405,0,,
248.03905,1,99.68,
248.03909,0,,
248.13872,1,99.67,
248.138755,0,,
248.23839,1,99.67,
248.238425,0,,
248.338075,1,99.685,
248.33811,0,,
248.437745,1,99.67,
248.437785,0,,
248.537435,1,99.69,
248.537475,0,,
248.637115,1,99.68,
248.63715,0,,
248.7368,1,99.685,
248.73684,0,,
248.836465,1,99.665,
248.8365,0,,
248.93613,1,99.665,
248.936165,0,,
249.035815,1,99.685,
249.03585,0,,
249.13549,1,99.675,
249.135525,0,,
249.235175,1,99.685,
249.235215,0,,
249.33485,1,99.675,
249.334885,0,,
249.434535,1,99.685,
249.43457,0,,
249.53422,1,99.685,
249.534255,0,,
249.63389,1,99.67,
249.633925,0,,
249.73356,1,99.67,
249.733595,0,,
249.833245,1,99.685,
249.83328,0,,
249.932935,1,99.69,
249.93297,0,,
250.0326,1,99.665,
250.032635,0,,
250.132255,1,99.655,
250.132295,0,,
250.23195,1,99.695,
250.23199,0,,
250.331625,1,99.675,
250.33166,0,,
250.43132,1,99.695,
250.431355,0,,
250.53101,1,99.69,
250.531045,0,,
250.630705,1,99.695,
250.63074,0,,
250.73037,1,99.665,
250.730405,0,,
250.830045,1,99.675,
250.83008,0,,
250.92973,1,99.685,
250.929765,0,,
251.029405,1,99.675,
251.02944,0,,
251.12908,1,99.675,
251.129115,0,,
251.228755,1,99.675,
251.22879,0,,
251.32845,1,99.695,
251.32849,0,,
251.428155,1,99.705,
251.42819,0,,
251.52783,1,99.675,
251.527865,0,,
251.627495,1,99.665,
251.627535,0,,
251.72719,1,99.695,
251.72723,0,,
251.826885,1,99.695,
251.82692,0,,
251.926555,1,99.67,
251.92659,0,,
252.02622,1,99.665,
252.026255,0,,
252.125915,1,99.695,
252.12595,0,,
252.22559,1,99.675,
252.225625,0,,
252.32529,1,99.7,
252.325325,0,,
252.42497,1,99.68,
252.42501,0,,
252.52464,1,99.67,
252.524675,0,,
252.62431,1,99.67,
252.62435,0,,
252.72399,1,99.68,
252.724025,0,,
252.823675,1,99.685,
252.82371,0,,
252.92336,1,99.685,
252.923395,0,,
253.023045,1,99.685,
253.02308,0,,
253.122715,1,99.67,
253.122755,0,,
253.22241,1,99.695,
253.222445,0,,
253.322095,1,99.685,
253.32213,0,,
253.421765,1,99.67,
253.4218,0,,
253.52143,1,99.665,
253.521465,0,,
253.621115,1,99.685,
253.621155,0,,
253.720805,1,99.69,
253.72084,0,,
253.82047,1,99.665,
253.82051,0,,
253.92014,1,99.67,
253.920175,0,,
254.019805,1,99.665,
254.01984,0,,
254.11947,1,99.665,
254.119505,0,,
254.21915,1,99.68,
254.21919,0,,
254.31883,1,99.68,
254.318865,0,,
254.41849,1,99.66,
254.41853,0,,
254.518155,1,99.665,
254.51819,0,,
254.617825,1,99.67,
254.61786,0,,
254.717505,1,99.68,
254.717545,0,,
254.81719,1,99.685,
254.817225,0,,
254.91687,1,99.68,
254.91691,0,,
255.016545,1,99.675,
255.01658,0,,
255.11624,1,99.695,
255.116275,0,,
255.215935,1,99.695,
255.21597,0,,
255.315605,1,99.67,
255.31564,0,,
255.41528,1,99.675,
255.415315,0,,
255.514955,1,99.675,
255.514995,0,,
255.61465,1,99.695,
255.614685,0,,
255.71432,1,99.67,
255.71436,0,,
255.81399,1,99.67,
255.814025,0,,
255.91369,1,99.7,
255.913725,0,,
256.01337,1,99.68,
256.01341,0,,
256.11307,1,99.7,
256.113105,0,,
256.212755,1,99.685,
256.21279,0,,
256.312425,1,99.67,
256.31246,0,,
256.41209,1,99.665,
256.412125,0,,
256.51176,1,99.67,
256.511795,0,,
256.611445,1,99.685,
256.61148,0,,
256.71113,1,99.685,
256.711165,0,,
256.81081,1,99.68,
256.810845,0,,
256.91048,1,99.67,
256.91052,0,,
257.010175,1,99.695,
257.01021,0,,
257.109865,1,99.69,
257.1099,0,,
257.20954,1,99.675,
257.209575,0,,
257.30921,1,99.67,
257.309245,0,,
257.4089,1,99.69,
257.408935,0,,
257.508595,1,99.695,
257.50863,0,,
257.60827,1,99.675,
257.608305,0,,
257.707945,1,99.675,
257.70798,0,,
257.807645,1,99.7,
257.80768,0,,
257.90732,1,99.675,
257.907355,0,,
258.007025,1,99.705,
258.00706,0,,
258.1067,1,99.675,
258.10674,0,,
258.206375,1,99.675,
258.20641,0,,
258.306045,1,99.67,
258.30608,0,,
258.40571,1,99.665,
258.405745,0,,
258.505385,1,99.675,
258.50542,0,,
258.60506,1,99.675,
258.6051,0,,
258.70474,1,99.68,
258.70478,0,,
258.80441,1,99.67,
258.804445,0,,
258.904105,1,99.695,
258.90414,0,,
259.00379,1,99.685,
259.003825,0,,
259.10347,1,99.68,
259.103505,0,,
259.203135,1,99.665,
259.20317,0,,
259.302825,1,99.69,
259.302865,0,,
259.402525,1,99.7,
259.40256,0,,
259.502195,1,99.67,
259.502235,0,,
259.60187,1,99.675,
259.60191,0,,
259.701545,1,99.675,
259.70158,0,,
259.80122,1,99.675,
259.80126,0,,
259.900915,1,99.695,
259.900955,0,,
260.0006,1,99.685,
260.000635,0,,
260.100275,1,99.675,
260.10031,0,,
260.19995,1,99.675,
260.19999,0,,
260.299625,1,99.675,
260.29966,0,,
260.3993,1,99.675,
260.399335,0,,
260.49898,1,99.68,
260.499015,0,,
260.598665,1,99.685,
260.5987,0,,
260.698335,1,99.67,
260.698375,0,,
260.798035,1,99.7,
260.79807,0,,
260.89772,1,99.685,
260.897755,0,,
260.9974,1,99.68,
260.997435,0,,
261.09707,1,99.67,
261.097105,0,,
261.19676,1,99.69,
261.196795,0,,
261.29645,1,99.69,
261.29649,0,,
261.39613,1,99.68,
261.396165,0,,
261.495805,1,99.675,
261.49584,0,,
261.595475,1,99.67,
261.59551,0,,
261.69515,1,99.675,
261.695185,0,,
261.794845,1,99.695,
261.79488,0,,
261.894515,1,99.67,
261.89455,0,,
261.994185,1,99.67,
261.99422,0,,
262.093885,1,99.7,
262.09392,0,,
262.19356,1,99.675,
262.193595,0,,
262.293235,1,99.675,
262.29327,0,,
262.39291,1,99.675,
262.392945,0,,
262.49259,1,99.68,
262.49263,0,,
262.592265,1,99.675,
262.5923,0,,
262.69197,1,99.705,
262.692005,0,,
262.791665,1,99.695,
262.7917,0,,
262.891345,1,99.68,
262.89138,0,,
262.99102,1,99.675,
262.991055,0,,
263.09072,1,99.7,
263.090755,0,,
263.190375,1,99.655,
263.19041,0,,
263.290055,1,99.68,
263.29009,0,,
263.389725,1,99.67,
263.38976,0,,
263.4894,1,99.675,
263.489435,0,,
263.58908,1,99.68,
263.589115,0,,
263.68875,1,99.67,
263.68879,0,,
263.788425,1,99.675,
263.78846,0,,
263.8881,1,99.675,
263.888135,0,,
263.987795,1,99.695,
263.98783,0,,
264.08748,1,99.685,
264.087515,0,,
264.18716,1,99.68,
264.187195,0,,
264.28684,1,99.68,
264.28688,0,,
264.386525,1,99.685,
264.38656,0,,
264.486195,1,99.67,
264.48623,0,,
264.585885,1,99.69,
264.585925,0,,
264.68558,1,99.695,
264.68562,0,,
264.785255,1,99.675,
264.78529,0,,
264.88492,1,99.665,
264.884955,0,,
264.98461,1,99.69,
264.984645,0,,
265.08421,1,99.6,
265.084245,0,,
265.183875,1,99.665,
265.183915,0,,
265.283545,1,99.67,
265.283585,0,,
265.38321,1,99.665,
265.383245,0,,
265.482875,1,99.665,
265.482915,0,,
265.582565,1,99.69,
265.582605,0,,
265.682245,1,99.68,
265.68228,0,,
265.78191,1,99.665,
265.781945,0,,
265.881605,1,99.695,
265.881645,0,,
265.981295,1,99.69,
265.98133,0,,
266.080965,1,99.67,
266.081,0,,
266.18064,1,99.675,
266.180675,0,,
266.280325,1,99.685,
266.28036,0,,
266.379995,1,99.67,
266.38003,0,,
266.47969,1,99.695,
266.47973,0,,
266.57938,1,99.69,
266.579415,0,,
266.679055,1,99.675,
266.67909,0,,
266.77872,1,99.665,
266.778755,0,,
266.87841,1,99.69,
266.87845,0,,
266.978015,1,99.605,
266.97805,0,,
267.077685,1,99.67,
267.07772,0,,
267.17735,1,99.665,
267.17739,0,,
267.27702,1,99.67,
267.277055,0,,
267.376685,1,99.665,
267.37672,0,,
267.476375,1,99.69,
267.47641,0,,
267.576045,1,99.67,
267.57608,0,,
267.67571,1,99.665,
267.675745,0,,
267.77538,1,99.67,
267.775415,0,,
267.875055,1,99.675,
267.875095,0,,
267.97473,1,99.675,
267.974765,0,,
268.074405,1,99.675,
268.07444,0,,
268.174085,1,99.68,
268.174125,0,,
268.273755,1,99.67,
268.27379,0,,
268.37345,1,99.695,
268.373485,0,,
268.47313,1,99.68,
268.473165,0,,
268.5728,1,99.67,
268.572835,0,,
268.672465,1,99.665,
268.6725,0,,
268.772155,1,99.69,
268.77219,0,,
268.87179,1,99.635,
268.871825,0,,
268.971455,1,99.665,
268.97149,0,,
269.07112,1,99.665,
269.071155,0,,
269.17078,1,99.66,
269.170815,0,,
269.270445,1,99.665,
269.27048,0,,
269.37013,1,99.685,
269.370165,0,,
269.469805,1,99.675,
269.46984,0,,
269.569465,1,99.66,
269.5695,0,,
269.66916,1,99.695,
269.669195,0,,
269.768845,1,99.685,
269.76888,0,,
269.868525,1,99.68,
269.86856,0,,
269.968205,1,99.68,
269.96824,0,,
270.06789,1,99.685,
270.067925,0,,
270.167555,1,99.665,
270.16759,0,,
270.267245,1,99.69,
270.267285,0,,
270.366925,1,99.68,
270.366965,0,,
270.466595,1,99.67,
270.466635,0,,
270.566285,1,99.69,
270.56632,0,,
270.665965,1,99.68,
270.666,0,,
270.76555,1,99.585,
270.76559,0,,
270.865245,1,99.695,
270.86528,0,,
270.96493,1,99.685,
270.96497,0,,
271.064625,1,99.695,
271.06466,0,,
271.16432,1,99.695,
271.164355,0,,
271.264005,1,99.685,
271.264045,0,,
271.36367,1,99.665,
271.363705,0,,
271.463365,1,99.695,
271.4634,0,,
271.563055,1,99.69,
271.56309,0,,
271.66273,1,99.675,
271.662765,0,,
271.7624,1,99.67,
271.762435,0,,
271.862065,1,99.665,
271.862105,0,,
271.961725,1,99.66,
271.96176,0,,
272.061405,1,99.68,
272.06144,0,,
272.16108,1,99.675,
272.161115,0,,
272.260745,1,99.665,
272.260785,0,,
272.36041,1,99.665,
272.360445,0,,
272.460095,1,99.685,
272.46013,0,,
272.55977,1,99.675,
272.55981,0,,
272.659445,1,99.675,
272.65948,0,,
272.759135,1,99.69,
272.75917,0,,
272.85882,1,99.685,
272.858855,0,,
272.958505,1,99.685,
272.95854,0,,
273.0582,1,99.695,
273.05824,0,,
273.15789,1,99.69,
273.157925,0,,
273.257585,1,99.695,
273.25762,0,,
273.35728,1,99.695,
273.357315,0,,
273.456965,1,99.685,
273.457,0,,
273.556635,1,99.67,
273.556675,0,,
273.65633,1,99.695,
273.656365,0,,
273.755995,1,99.665,
273.75603,0,,
273.855665,1,99.67,
273.855705,0,,
273.955355,1,99.69,
273.95539,0,,
274.05504,1,99.685,
274.055075,0,,
274.15471,1,99.67,
274.154745,0,,
274.254375,1,99.665,
274.254415,0,,
274.354065,1,99.69,
274.3541,0,,
274.453735,1,99.67,
274.45377,0,,
274.553405,1,99.67,
274.55344,0,,
274.653095,1,99.69,
274.65313,0,,
274.752775,1,99.68,
274.752815,0,,
274.85247,1,99.695,
274.852505,0,,
274.952155,1,99.685,
274.95219,0,,
275.051845,1,99.69,
275.05188,0,,
275.151525,1,99.68,
275.15156,0,,
275.25121,1,99.685,
275.251245,0,,
275.350885,1,99.675,
275.350925,0,,
275.45056,1,99.675,
275.450595,0,,
275.55024,1,99.68,
275.550275,0,,
275.6499,1,99.66,
275.649935,0,,
275.74956,1,99.66,
275.7496,0,,
275.849235,1,99.675,
275.84927,0,,
275.948845,1,99.61,
275.94888,0,,
276.048505,1,99.66,
276.04854,0,,
276.148165,1,99.66,
276.1482,0,,
276.247845,1,99.68,
276.24788,0,,
276.34752,1,99.675,
276.34756,0,,
276.44719,1,99.67,
276.44723,0,,
276.546855,1,99.665,
276.54689,0,,
276.64653,1,99.675,
276.646565,0,,
276.746215,1,99.685,
276.74625,0,,
276.845895,1,99.68,
276.84593,0,,
276.945575,1,99.68,
276.94561,0,,
277.04526,1,99.685,
277.0453,0,,
277.14495,1,99.69,
277.144985,0,,
277.244625,1,99.675,
277.24466,0,,
277.34429,1,99.665,
277.34433,0,,
277.44397,1,99.68,
277.444005,0,,
277.54363,1,99.66,
277.543665,0,,
277.64329,1,99.66,
277.643325,0,,
277.74295,1,99.66,
277.74299,0,,
277.842625,1,99.675,
277.84266,0,,
277.94228,1,99.655,
277.942315,0,,
278.041935,1,99.655,
278.04197,0,,
278.14161,1,99.675,
278.141645,0,,
278.24128,1,99.67,
278.241315,0,,
278.34094,1,99.66,
278.340975,0,,
278.440595,1,99.655,
278.44063,0,,
278.54026,1,99.665,
278.540295,0,,
278.63994,1,99.68,
278.63998,0,,
278.739625,1,99.685,
278.739665,0,,
278.839305,1,99.68,
278.83934,0,,
278.938985,1,99.68,
278.939025,0,,
279.03864,1,99.655,
279.038675,0,,
279.13831,1,99.67,
279.138345,0,,
279.237975,1,99.665,
279.238015,0,,
279.337655,1,99.68,
279.337695,0,,
279.437315,1,99.66,
279.43735,0,,
279.536975,1,99.66,
279.53701,0,,
279.63666,1,99.685,
279.636695,0,,
279.73634,1,99.68,
279.736375,0,,
279.836,1,99.66,
279.836035,0,,
279.935665,1,99.665,
279.9357,0,,
280.035325,1,99.66,
280.035365,0,,
280.134995,1,99.67,
280.135035,0,,
280.23466,1,99.665,
280.2347,0,,
280.33432,1,99.66,
280.334355,0,,
280.43399,1,99.67,
280.434025,0,,
280.533675,1,99.685,
280.533715,0,,
280.633355,1,99.68,
280.63339,0,,
280.733035,1,99.68,
280.73307,0,,
280.832715,1,99.68,
280.83275,0,,
280.93237,1,99.655,
280.93241,0,,
281.03204,1,99.67,
281.032075,0,,
281.13171,1,99.67,
281.13175,0,,
281.23139,1,99.68,
281.231425,0,,
281.33106,1,99.67,
281.331095,0,,
281.43072,1,99.66,
281.43076,0,,
281.530395,1,99.675,
281.53043,0,,
281.63008,1,99.685,
281.630115,0,,
281.729735,1,99.655,
281.729775,0,,
281.829395,1,99.66,
281.82943,0,,
281.929065,1,99.67,
281.9291,0,,
282.028725,1,99.66,
282.02876,0,,
282.128375,1,99.65,
282.128415,0,,
282.22802,1,99.645,
282.22806,0,,
282.32768,1,99.66,
282.327715,0,,
282.42736,1,99.68,
282.427395,0,,
282.527035,1,99.675,
282.52707,0,,
282.626715,1,99.68,
282.62675,0,,
282.726385,1,99.67,
282.726425,0,,
282.826045,1,99.66,
282.82608,0,,
282.925695,1,99.65,
282.925735,0,,
283.025375,1,99.68,
283.02541,0,,
283.125045,1,99.67,
283.12508,0,,
283.22471,1,99.665,
283.224745,0,,
283.324365,1,99.655,
283.3244,0,,
283.424035,1,99.67,
283.424075,0,,
283.523715,1,99.68,
283.52375,0,,
283.62337,1,99.655,
283.623405,0,,
283.72303,1,99.66,
283.723065,0,,
283.82271,1,99.68,
283.822745,0,,
283.92238,1,99.67,
283.922415,0,,
284.022045,1,99.665,
284.02208,0,,
284.12171,1,99.665,
284.121745,0,,
284.221385,1,99.675,
284.22142,0,,
284.32105,1,99.665,
284.321085,0,,
284.420725,1,99.675,
284.42076,0,,
284.520415,1,99.69,
284.52045,0,,
284.62009,1,99.675,
284.62013,0,,
284.719755,1,99.665,
284.71979,0,,
284.81941,1,99.655,
284.819445,0,,
284.919045,1,99.635,
284.91908,0,,
285.018715,1,99.67,
285.01875,0,,
285.118375,1,99.66,
285.11841,0,,
285.21804,1,99.665,
285.218075,0,,
285.31771,1,99.67,
285.317745,0,,
285.417385,1,99.675,
285.41742,0,,
285.517045,1,99.66,
285.51708,0,,
285.616705,1,99.66,
285.61674,0,,
285.716385,1,99.68,
285.71642,0,,
285.81606,1,99.675,
285.816095,0,,
285.91572,1,99.66,
285.915755,0,,
286.015375,1,99.655,
286.01541,0,,
286.115045,1,99.67,
286.11508,0,,
286.2147,1,99.655,
286.214735,0,,
286.31437,1,99.67,
286.314405,0,,
286.41406,1,99.69,
286.414095,0,,
286.51374,1,99.68,
286.51378,0,,
286.613405,1,99.665,
286.61344,0,,
286.713065,1,99.66,
286.7131,0,,
286.81269,1,99.625,
286.812725,0,,
286.91236,1,99.67,
286.912395,0,,
287.01202,1,99.66,
287.012055,0,,
287.111685,1,99.665,
287.11172,0,,
287.211355,1,99.67,
287.21139,0,,
287.31104,1,99.685,
287.31108,0,,
287.41071,1,99.67,
287.410745,0,,
287.510375,1,99.665,
287.510415,0,,
287.610065,1,99.69,
287.6101,0,,
287.709745,1,99.68,
287.70978,0,,
287.80941,1,99.665,
287.809445,0,,
287.909065,1,99.655,
287.9091,0,,
288.008735,1,99.67,
288.008775,0,,
288.108425,1,99.69,
288.10846,0,,
288.2081,1,99.675,
288.20814,0,,
288.307775,1,99.675,
288.30781,0,,
288.407445,1,99.67,
288.40748,0,,
288.50712,1,99.675,
288.507155,0,,
288.6068,1,99.68,
288.606835,0,,
288.706375,1,99.575,
288.706415,0,,
288.80606,1,99.685,
288.806095,0,,
288.90574,1,99.68,
288.90578,0,,
289.005435,1,99.695,
289.00547,0,,
289.1051,1,99.665,
289.105135,0,,
289.204765,1,99.665,
289.204805,0,,
289.304455,1,99.69,
289.30449,0,,
289.40414,1,99.685,
289.404175,0,,
289.503815,1,99.675,
289.50385,0,,
289.603485,1,99.67,
289.60352,0,,
289.703175,1,99.69,
289.70321,0,,
289.80286,1,99.685,
289.802895,0,,
289.90253,1,99.67,
289.902565,0,,
290.00221,1,99.68,
290.002245,0,,
290.10188,1,99.67,
290.101915,0,,
290.20156,1,99.68,
290.201595,0,,
290.301225,1,99.665,
290.30126,0,,
290.40091,1,99.685,
290.400945,0,,
290.5006,1,99.69,
290.50064,0,,
290.60018,1,99.58,
290.60022,0,,
290.699845,1,99.665,
290.699885,0,,
290.799525,1,99.68,
290.799565,0,,
290.89922,1,99.695,
290.899255,0,,
290.998895,1,99.675,
290.99893,0,,
291.098565,1,99.67,
291.098605,0,,
291.198265,1,99.7,
291.1983,0,,
291.29795,1,99.685,
291.297985,0,,
291.39763,1,99.68,
291.397665,0,,
291.497295,1,99.665,
291.497335,0,,
291.596985,1,99.69,
291.59702,0,,
291.69667,1,99.685,
291.696705,0,,
291.796335,1,99.665,
291.79637,0,,
291.896005,1,99.67,
291.89604,0,,
291.99567,1,99.665,
291.995705,0,,
292.095335,1,99.665,
292.095375,0,,
292.195,1,99.665,
292.195035,0,,
292.294695,1,99.695,
292.294735,0,,
292.39439,1,99.695,
292.394425,0,,
292.49397,1,99.58,
292.49401,0,,
292.593635,1,99.665,
292.593675,0,,
292.693315,1,99.68,
292.693355,0,,
292.793005,1,99.69,
292.793045,0,,
292.892675,1,99.67,
292.89271,0,,
292.992345,1,99.67,
292.99238,0,,
293.09203,1,99.685,
293.092065,0,,
293.19171,1,99.68,
293.191745,0,,
293.29138,1,99.67,
293.291415,0,,
293.391045,1,99.665,
293.39108,0,,
293.490725,1,99.68,
293.490765,0,,
293.590405,1,99.68,
293.59044,0,,
293.69007,1,99.665,
293.690105,0,,
293.78974,1,99.67,
293.789775,0,,
293.889405,1,99.665,
293.88944,0,,
293.98908,1,99.675,
293.98912,0,,
294.088745,1,99.665,
294.088785,0,,
294.18843,1,99.685,
294.188465,0,,
294.288125,1,99.695,
294.28816,0,,
294.387745,1,99.62,
294.38778,0,,
294.487405,1,99.66,
294.48744,0,,
294.587075,1,99.67,
294.58711,0,,
294.68676,1,99.685,
294.6868,0,,
294.78643,1,99.67,
294.786465,0,,
294.88609,1,99.66,
294.886125,0,,
294.985775,1,99.685,
